PLANT_NAME,MATERIAL_NAME,YEAR_MONTH,STOCK_MT,STOCK_SELL_VALUE,INBOUND_MT,OUTBOUND_MT,POLYMER_TYPE,SHELF_LIFE_IN_MONTH,NET_CHANGE_MT,CALCULATED_INVENTORY_MT,DATE
SINGAPORE-WAREHOUSE,MAT-0295,2024-10,173.175,103905.0,0.0,0.0,P-001,6,0.0,-74.25,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0295,2024-11,123.675,74205.0,0.0,49.5,P-001,6,-49.5,-123.75,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0295,2024-12,98.925,60345.0,0.0,24.75,P-001,6,-24.75,-148.5,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0296,2024-02,0.0,0.0,123.75,0.0,P-001,2,123.75,123.75,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0296,2024-03,0.0,0.0,49.5,0.0,P-001,2,49.5,173.25,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0296,2024-04,74.25,48263.0,148.5,49.5,P-001,2,99.0,272.25,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0296,2024-05,123.725,79184.0,0.0,0.0,P-001,2,0.0,272.25,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0296,2024-06,272.175,174192.0,0.0,0.0,P-001,2,0.0,272.25,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0296,2024-07,265.3,172446.0,0.0,6.88,P-001,2,-6.88,265.37,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0296,2024-08,263.925,171552.0,0.0,0.0,P-001,2,0.0,265.37,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0296,2024-09,115.42500000000001,75027.0,0.0,149.875,P-001,2,-149.875,115.495,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0296,2024-10,64.55,41312.0,0.0,50.875,P-001,2,-50.875,64.62,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0296,2024-11,35.7,22491.0,0.0,27.5,P-001,2,-27.5,37.120000000000005,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0296,2024-12,283.2,184081.0,0.0,0.0,P-001,2,0.0,37.120000000000005,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0299,2024-10,2.75,2805.0,0.0,0.0,P-001,7,0.0,0.0,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0299,2024-11,0.0,0.0,0.0,2.75,P-001,7,-2.75,-2.75,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0301,2023-12,207.6,404821.0,0.0,0.0,P-001,8,0.0,0.0,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-01,193.85,383824.0,74.25,13.75,P-001,8,60.5,60.5,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-02,246.1,526655.0,0.0,22.0,P-001,8,-22.0,38.5,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-03,442.7,947380.0,0.0,24.75,P-001,8,-24.75,13.75,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-04,210.325,469025.0,0.0,5.5,P-001,8,-5.5,8.25,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-05,199.25,438350.0,49.5,5.5,P-001,8,44.0,52.25,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-06,199.25,438350.0,0.0,11.0,P-001,8,-11.0,41.25,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-07,197.85,435270.0,49.5,11.0,P-001,8,38.5,79.75,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-08,247.35,544170.0,0.0,11.0,P-001,8,-11.0,68.75,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-09,247.3,623196.0,0.0,0.0,P-001,8,0.0,68.75,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-10,247.3,502019.0,0.0,0.0,P-001,8,0.0,68.75,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-11,185.425,352309.0,0.0,49.5,P-001,8,-49.5,19.25,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0301,2024-12,144.225,289892.0,0.0,34.375,P-001,8,-34.375,-15.125,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0302,2023-12,8.05,5796.0,123.75,0.0,P-001,4,123.75,123.75,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-01,147.075,101482.0,123.75,71.225,P-001,4,52.525000000000006,176.275,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-02,321.7,209106.0,222.75,171.9,P-001,4,50.849999999999994,227.125,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-03,437.15,292892.0,0.0,28.89,P-001,4,-28.89,198.235,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-04,427.575,265098.0,247.5,112.77,P-001,4,134.73000000000002,332.96500000000003,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-05,313.975,194666.0,148.5,113.27,P-001,4,35.230000000000004,368.19500000000005,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-06,393.725,240174.0,0.0,44.260000000000005,P-001,4,-44.260000000000005,323.93500000000006,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-07,67.85,41390.0,24.75,325.89,P-001,4,-301.14,22.795000000000073,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-08,81.6,49777.0,99.0,110.015,P-001,4,-11.015,11.780000000000072,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-09,51.3,31293.0,0.0,55.010000000000005,P-001,4,-55.010000000000005,-43.22999999999993,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-10,22.425,13679.0,49.5,78.39,P-001,4,-28.89,-72.11999999999993,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-11,3.175,1937.0,0.0,19.26,P-001,4,-19.26,-91.37999999999994,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0302,2024-12,51.3,31293.0,247.5,50.910000000000004,P-001,4,196.59,105.21000000000006,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0303,2023-12,70.0,116902.0,120.0,2.5,P-001,5,117.5,117.5,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-01,105.9,187446.0,270.0,145.0,P-001,5,125.0,242.5,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-02,5.975,10516.0,0.0,99.925,P-001,5,-99.925,142.575,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-03,301.95,531432.0,427.5,105.0,P-001,5,322.5,465.075,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-04,118.275,209348.0,135.0,40.0,P-001,5,95.0,560.075,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-05,344.375,609544.0,112.5,47.5,P-001,5,65.0,625.075,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-06,721.05,1283473.0,0.0,27.5,P-001,5,-27.5,597.575,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-07,699.4,1237939.0,0.0,22.5,P-001,5,-22.5,575.075,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-08,686.9,1215814.0,0.0,18.75,P-001,5,-18.75,556.325,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-09,656.65,1155704.0,0.0,30.0,P-001,5,-30.0,526.325,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-10,606.625,1067660.0,0.0,50.0,P-001,5,-50.0,476.325,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-11,516.625,904097.0,0.0,56.25,P-001,5,-56.25,420.075,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0303,2024-12,484.65,857832.0,0.0,57.5,P-001,5,-57.5,362.575,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0304,2023-12,103.75,209575.0,22.5,0.0,P-003,8,22.5,22.5,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0304,2024-01,94.75,189500.0,22.5,32.5,P-003,8,-10.0,12.5,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0304,2024-02,84.725,166910.0,0.0,32.5,P-003,8,-32.5,-20.0,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0304,2024-03,194.45,408346.0,22.5,0.0,P-003,8,22.5,2.5,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0304,2024-04,42.225,90784.0,22.5,42.5,P-003,8,-20.0,-17.5,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0304,2024-05,32.225,69284.0,22.5,55.0,P-003,8,-32.5,-50.0,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0304,2024-06,0.975,2096.0,0.0,53.75,P-003,8,-53.75,-103.75,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0304,2024-07,0.975,2096.0,0.0,0.0,P-003,8,0.0,-103.75,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0304,2024-08,0.975,2096.0,0.0,0.0,P-003,8,0.0,-103.75,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0304,2024-09,0.975,2096.0,0.0,0.0,P-003,8,0.0,-103.75,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0304,2024-10,0.975,2096.0,0.0,0.0,P-003,8,0.0,-103.75,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0305,2023-12,4.125,2228.0,74.25,0.0,P-001,2,74.25,74.25,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0305,2024-01,4.125,2186.0,0.0,0.0,P-001,2,0.0,74.25,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0305,2024-02,77.0,40040.0,49.5,1.375,P-001,2,48.125,122.375,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0305,2024-03,247.5,123752.0,0.0,2.75,P-001,2,-2.75,119.625,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0305,2024-04,66.0,33660.0,0.0,57.75,P-001,2,-57.75,61.875,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0305,2024-05,66.0,33660.0,247.5,0.0,P-001,2,247.5,309.375,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0305,2024-06,15.125,7411.0,0.0,50.879999999999995,P-001,2,-50.879999999999995,258.495,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0305,2024-07,27.475,13464.0,0.0,235.13,P-001,2,-235.13,23.36500000000001,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0305,2024-08,26.1,12790.0,0.0,0.0,P-001,2,0.0,23.36500000000001,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0305,2024-09,1.35,662.0,0.0,26.125,P-001,2,-26.125,-2.759999999999991,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0305,2024-10,1.35,648.0,0.0,0.0,P-001,2,0.0,-2.759999999999991,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0306,2024-01,8.25,8663.0,0.0,16.5,P-002,9,-16.5,-16.5,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0306,2024-02,0.0,0.0,0.0,23.380000000000003,P-002,9,-23.380000000000003,-39.88,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0307,2024-04,1145.95,1778433.0,0.0,0.0,P-002,10,0.0,0.0,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0307,2024-05,1145.95,1768865.0,0.0,0.0,P-002,10,0.0,0.0,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0307,2024-06,1142.8,1703972.0,0.0,0.0,P-002,10,0.0,0.0,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0307,2024-07,1344.5749999999998,1965688.0,0.0,0.0,P-002,10,0.0,0.0,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0307,2024-08,1318.875,2024618.0,0.0,25.5,P-002,10,-25.5,-25.5,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0307,2024-09,1318.875,1977548.0,0.0,0.0,P-002,10,0.0,-25.5,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0307,2024-10,1318.85,1894105.0,0.0,0.0,P-002,10,0.0,-25.5,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0307,2024-11,1315.25,1871969.0,0.0,3.5749999999999997,P-002,10,-3.5749999999999997,-29.075,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0307,2024-12,844.175,1349718.0,0.0,471.0,P-002,10,-471.0,-500.075,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0308,2023-12,42.575,23842.0,0.0,0.0,P-001,4,0.0,0.0,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-01,42.575,22991.0,0.0,0.0,P-001,4,0.0,0.0,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-02,42.575,22565.0,0.0,0.0,P-001,4,0.0,0.0,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-03,63.15,32838.0,222.75,11.0,P-001,4,211.75,211.75,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-04,200.7,104364.0,140.25,4.125,P-001,4,136.125,347.875,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-05,83.8,43576.0,0.0,17.875,P-001,4,-17.875,330.0,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-06,72.8,37129.0,0.0,222.75,P-001,4,-222.75,107.25,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-07,70.0,35000.0,0.0,75.63,P-001,4,-75.63,31.620000000000005,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-08,70.0,35000.0,0.0,0.1,P-001,4,-0.1,31.520000000000003,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-09,37.0,18870.0,0.0,31.625,P-001,4,-31.625,-0.10499999999999687,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-10,9.5,4750.0,0.0,27.5,P-001,4,-27.5,-27.604999999999997,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-11,9.0,4410.0,0.0,1.375,P-001,4,-1.375,-28.979999999999997,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0308,2024-12,9.0,4410.0,0.0,0.0,P-001,4,0.0,-28.979999999999997,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0309,2023-11,0.0,0.0,49.5,0.0,P-001,5,49.5,49.5,2023-11-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-01,49.5,29700.0,49.5,0.0,P-001,5,49.5,99.0,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-02,49.5,28710.0,0.0,0.0,P-001,5,0.0,99.0,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-03,49.5,27720.0,123.75,24.75,P-001,5,99.0,198.0,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-04,88.0,48401.0,272.25,11.0,P-001,5,261.25,459.25,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-05,283.05,155678.0,74.25,1.575,P-001,5,72.675,531.925,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-06,280.5,154276.0,0.0,100.385,P-001,5,-100.385,431.53999999999996,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-07,427.3,235016.0,0.0,3.05,P-001,5,-3.05,428.49,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-08,423.175,232747.0,0.0,4.125,P-001,5,-4.125,424.365,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-09,324.175,181538.0,0.0,99.0,P-001,5,-99.0,325.365,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-10,225.175,123847.0,0.0,99.01,P-001,5,-99.01,226.355,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-11,217.225,117302.0,0.0,6.88,P-001,5,-6.88,219.475,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0309,2024-12,182.85,100568.0,0.0,34.375,P-001,5,-34.375,185.1,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0310,2024-08,0.0,0.0,198.0,0.0,P-001,6,198.0,198.0,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0310,2024-09,0.0,0.0,1485.0,0.0,P-001,6,1485.0,1683.0,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0310,2024-10,1683.0,1497870.0,0.0,0.0,P-001,6,0.0,1683.0,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0310,2024-11,1682.625,1497536.0,0.0,0.0,P-001,6,0.0,1683.0,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0310,2024-12,1657.875,1475509.0,0.0,24.75,P-001,6,-24.75,1658.25,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0316,2023-12,15.1,16006.0,0.0,0.0,P-001,4,0.0,0.0,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0316,2024-01,15.1,15855.0,0.0,0.0,P-001,4,0.0,0.0,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0316,2024-02,0.0,0.0,0.0,15.1,P-001,4,-15.1,-15.1,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0318,2024-03,0.0,0.0,0.0,0.5,P-001,2,-0.5,-0.5,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0318,2024-10,2.75,2750.0,0.0,0.0,P-001,2,0.0,-0.5,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0318,2024-11,0.0,0.0,0.0,2.75,P-001,2,-2.75,-3.25,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0319,2023-12,10.85,11176.0,0.0,0.0,P-001,8,0.0,0.0,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0319,2024-01,10.85,11067.0,0.0,0.0,P-001,8,0.0,0.0,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0319,2024-02,10.85,10742.0,0.0,0.0,P-001,8,0.0,0.0,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0319,2024-03,21.7,21484.0,0.0,0.0,P-001,8,0.0,0.0,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0319,2024-04,10.85,10959.0,0.0,0.0,P-001,8,0.0,0.0,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0319,2024-06,0.0,0.0,0.0,10.85,P-001,8,-10.85,-10.85,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0320,2023-12,0.7,364.0,0.0,0.0,P-001,4,0.0,0.0,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-01,0.7,357.0,0.0,0.0,P-001,4,0.0,0.0,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-02,0.7,350.0,0.0,0.0,P-001,4,0.0,0.0,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-03,1.4,672.0,0.0,0.0,P-001,4,0.0,0.0,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-04,0.7,343.0,420.75,0.0,P-001,4,420.75,420.75,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-05,24.75,11880.0,0.0,0.0,P-001,4,0.0,420.75,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-06,418.0,196462.0,0.0,2.75,P-001,4,-2.75,418.0,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-07,350.625,164795.0,0.0,67.38,P-001,4,-67.38,350.62,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-08,301.125,141530.0,0.0,49.5,P-001,4,-49.5,301.12,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-09,115.3,54191.0,0.0,86.825,P-001,4,-86.825,214.29500000000002,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-10,90.55,41655.0,0.0,123.75,P-001,4,-123.75,90.545,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-11,2.55,1174.0,0.0,88.005,P-001,4,-88.005,2.5400000000000063,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0320,2024-12,0.0,0.0,0.0,2.55,P-001,4,-2.55,-0.00999999999999357,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0321,2024-10,2.75,2695.0,0.0,0.0,P-001,3,0.0,0.0,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0321,2024-11,0.0,0.0,0.0,2.75,P-001,3,-2.75,-2.75,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0322,2023-12,24.75,24008.0,0.0,0.0,P-001,4,0.0,0.0,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0322,2024-01,0.0,0.0,0.0,24.75,P-001,4,-24.75,-24.75,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0322,2024-04,0.0,0.0,0.0,15.13,P-001,4,-15.13,-39.88,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0322,2024-05,23.375,21973.0,0.0,0.0,P-001,4,0.0,-39.88,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0322,2024-07,0.0,0.0,0.0,23.375,P-001,4,-23.375,-63.255,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0323,2023-12,25.5,40035.0,0.0,0.0,P-002,12,0.0,0.0,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0323,2024-01,25.5,38505.0,0.0,0.0,P-002,12,0.0,0.0,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0323,2024-02,25.5,40035.0,0.0,0.0,P-002,12,0.0,0.0,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0323,2024-03,51.0,78540.0,0.0,0.0,P-002,12,0.0,0.0,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0323,2024-04,25.475,38977.0,0.0,0.0,P-002,12,0.0,0.0,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0323,2024-05,25.475,39232.0,0.0,0.0,P-002,12,0.0,0.0,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0323,2024-06,25.475,38213.0,0.0,0.0,P-002,12,0.0,0.0,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0323,2024-07,25.475,37194.0,0.0,0.0,P-002,12,0.0,0.0,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0323,2024-08,25.475,39232.0,0.0,0.0,P-002,12,0.0,0.0,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0323,2024-10,0.0,0.0,0.0,25.475,P-002,12,-25.475,-25.475,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0325,2024-09,0.0,0.0,0.0,23.375,P-001,6,-23.375,-23.375,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0327,2023-12,251.075,178265.0,0.0,0.0,P-001,8,0.0,0.0,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-01,250.775,173036.0,0.0,0.3,P-001,8,-0.3,-0.3,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-02,188.925,128469.0,121.0,50.35,P-001,8,70.65,70.35000000000001,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-03,399.45,263640.0,49.5,71.7,P-001,8,-22.200000000000003,48.150000000000006,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-04,188.725,126447.0,116.875,35.75,P-001,8,81.125,129.275,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-05,170.575,114287.0,99.0,88.575,P-001,8,10.424999999999997,139.7,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-06,265.35,172479.0,74.25,24.85,P-001,8,49.4,189.1,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-07,337.9,216256.0,123.75,15.43,P-001,8,108.32,297.41999999999996,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-08,203.15,130016.0,0.0,220.0,P-001,8,-220.0,77.41999999999999,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-09,241.65,157073.0,247.5,77.0,P-001,8,170.5,247.92,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-10,169.45,106755.0,99.0,80.45,P-001,8,18.549999999999997,266.46999999999997,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-11,382.9,241228.0,0.0,24.75,P-001,8,-24.75,241.71999999999997,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0327,2024-12,521.775,333936.0,0.0,17.875,P-001,8,-17.875,223.84499999999997,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0334,2024-04,0.0,0.0,24.75,0.0,P-001,4,24.75,24.75,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0334,2024-05,24.75,13366.0,0.0,0.0,P-001,4,0.0,24.75,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0334,2024-06,24.75,13366.0,0.0,0.0,P-001,4,0.0,24.75,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0334,2024-07,24.75,13366.0,0.0,0.0,P-001,4,0.0,24.75,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0334,2024-08,0.0,0.0,0.0,24.75,P-001,4,-24.75,0.0,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0335,2023-12,2281.5,1848022.0,0.0,0.0,P-001,8,0.0,0.0,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-01,1633.5,1306800.0,1237.5,573.75,P-001,8,663.75,663.75,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-02,277.75,211090.0,594.0,1207.25,P-001,8,-613.25,50.5,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-03,2322.15,1718406.0,1386.0,725.4,P-001,8,660.6,711.1,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-04,1070.25,770580.0,247.5,442.75,P-001,8,-195.25,515.85,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-05,247.425,178146.0,1718.75,1236.125,P-001,8,482.625,998.475,2024-05-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-06,952.775,695532.0,742.5,1358.5,P-001,8,-616.0,382.475,2024-06-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-07,581.45,418644.0,1336.5,1039.4,P-001,8,297.0999999999999,679.5749999999999,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-08,1247.5,910680.0,5293.75,1435.5,P-001,8,3858.25,4537.825,2024-08-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-09,2211.45,1636483.0,1731.125,1245.575,P-001,8,485.54999999999995,5023.375,2024-09-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-10,2765.85,2019083.0,0.0,2997.5,P-001,8,-2997.5,2025.875,2024-10-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-11,2236.225,1610082.0,0.0,1963.5,P-001,8,-1963.5,62.375,2024-11-01
SINGAPORE-WAREHOUSE,MAT-0335,2024-12,2357.575,1721038.0,0.0,695.4,P-001,8,-695.4,-633.025,2024-12-01
SINGAPORE-WAREHOUSE,MAT-0336,2023-12,507.2,304320.0,0.0,0.0,P-001,8,0.0,0.0,2023-12-01
SINGAPORE-WAREHOUSE,MAT-0336,2024-01,496.2,292759.0,0.0,11.0,P-001,8,-11.0,-11.0,2024-01-01
SINGAPORE-WAREHOUSE,MAT-0336,2024-02,397.2,226406.0,0.0,99.0,P-001,8,-99.0,-110.0,2024-02-01
SINGAPORE-WAREHOUSE,MAT-0336,2024-03,2.4499999999999997,1372.0,0.0,395.975,P-001,8,-395.975,-505.975,2024-03-01
SINGAPORE-WAREHOUSE,MAT-0336,2024-04,1.2249999999999999,699.0,148.5,0.0,P-001,8,148.5,-357.475,2024-04-01
SINGAPORE-WAREHOUSE,MAT-0336,2024-07,148.5,81675.0,0.0,0.0,P-001,8,0.0,-357.475,2024-07-01
SINGAPORE-WAREHOUSE,MAT-0336,2024-08,126.5,69576.0,0.0,22.0,P-001,8,-22.0,-379.475,2024-08-01
